C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 91 SL:181
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:103 SL:181
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:109 SL:181
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:118 SL:181
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:130 SL:181
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:136 SL:181
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:145 SL:181
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:157 SL:181
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:163 SL:181
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:172 SL:181
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:184 SL:181
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:190 SL:181
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:199 SL:181
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:211 SL:181
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:217 SL:181
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:226 SL:181
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:238 SL:181
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:244 SL:181
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:253 SL:181
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:265 SL:181
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:271 SL:181
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:280 SL:181
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:292 SL:181
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:298 SL:181
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:307 SL:181
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:319 SL:181
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:325 SL:181
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:334 SL:181
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:  5 SL:182
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 11 SL:182
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 20 SL:182
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 32 SL:182
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 38 SL:182
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 47 SL:182
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 59 SL:182
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 65 SL:182
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 74 SL:182
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 86 SL:182
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 92 SL:182
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:101 SL:182
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:113 SL:182
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:119 SL:182
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:128 SL:182
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:140 SL:182
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:146 SL:182
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:155 SL:182
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:167 SL:182
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:173 SL:182
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:182 SL:182
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:194 SL:182
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:200 SL:182
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:209 SL:182
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:221 SL:182
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:227 SL:182
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:236 SL:182
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:248 SL:182
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:254 SL:182
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:263 SL:182
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:275 SL:182
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:281 SL:182
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:290 SL:182
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:302 SL:182
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:308 SL:182
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:317 SL:182
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:329 SL:182
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:335 SL:182
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:  3 SL:183
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 15 SL:183
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 21 SL:183
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 30 SL:183
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 42 SL:183
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 48 SL:183
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 57 SL:183
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 69 SL:183
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 75 SL:183
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 84 SL:183
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 96 SL:183
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:102 SL:183
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:111 SL:183
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:123 SL:183
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:129 SL:183
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:138 SL:183
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:150 SL:183
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:156 SL:183
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:165 SL:183
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:177 SL:183
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:183 SL:183
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:192 SL:183
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:204 SL:183
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:210 SL:183
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:219 SL:183
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:231 SL:183
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:237 SL:183
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:246 SL:183
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:258 SL:183
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:264 SL:183
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:273 SL:183
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:285 SL:183
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:291 SL:183
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:300 SL:183
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:312 SL:183
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:318 SL:183
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:327 SL:183
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:339 SL:183
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:  4 SL:184
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 13 SL:184
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 25 SL:184
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 31 SL:184
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 40 SL:184
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 52 SL:184
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 58 SL:184
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 67 SL:184
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 79 SL:184
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 85 SL:184
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 94 SL:184
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:106 SL:184
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:112 SL:184
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:121 SL:184
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:133 SL:184
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:139 SL:184
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:148 SL:184
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:160 SL:184
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:166 SL:184
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:175 SL:184
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:187 SL:184
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:193 SL:184
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:202 SL:184
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:214 SL:184
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:220 SL:184
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:229 SL:184
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:241 SL:184
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:247 SL:184
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:256 SL:184
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:268 SL:184
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:274 SL:184
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:283 SL:184
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:295 SL:184
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:301 SL:184
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:310 SL:184
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:322 SL:184
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:328 SL:184
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:337 SL:184
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:  8 SL:185
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 14 SL:185
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 23 SL:185
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 35 SL:185
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 41 SL:185
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 50 SL:185
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 62 SL:185
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 68 SL:185
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 77 SL:185
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 89 SL:185
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 95 SL:185
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:104 SL:185
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:116 SL:185
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:122 SL:185
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:131 SL:185
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:143 SL:185
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:149 SL:185
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:158 SL:185
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:170 SL:185
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:176 SL:185
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:185 SL:185
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:197 SL:185
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:203 SL:185
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:212 SL:185
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:224 SL:185
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:230 SL:185
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:239 SL:185
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:251 SL:185
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:257 SL:185
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:266 SL:185
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:278 SL:185
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:284 SL:185
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:293 SL:185
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:305 SL:185
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:311 SL:185
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:320 SL:185
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:332 SL:185
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:338 SL:185
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:  6 SL:186
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 18 SL:186
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 24 SL:186
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 33 SL:186
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 45 SL:186
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 51 SL:186
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 60 SL:186
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 72 SL:186
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 78 SL:186
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 87 SL:186
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 99 SL:186
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:105 SL:186
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:114 SL:186
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:126 SL:186
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:132 SL:186
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:141 SL:186
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:153 SL:186
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:159 SL:186
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:168 SL:186
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:180 SL:186
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:186 SL:186
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:195 SL:186
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:207 SL:186
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:213 SL:186
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:222 SL:186
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:234 SL:186
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:240 SL:186
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:249 SL:186
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:261 SL:186
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:267 SL:186
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:276 SL:186
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:288 SL:186
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:294 SL:186
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:303 SL:186
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:315 SL:186
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:321 SL:186
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:330 SL:186
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:  1 SL:187
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:  7 SL:187
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 16 SL:187
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 28 SL:187
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 34 SL:187
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 43 SL:187
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 55 SL:187
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 61 SL:187
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 70 SL:187
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 82 SL:187
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 88 SL:187
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 97 SL:187
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:109 SL:187
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:115 SL:187
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:124 SL:187
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:136 SL:187
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:142 SL:187
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:151 SL:187
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:163 SL:187
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:169 SL:187
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:178 SL:187
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:190 SL:187
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:196 SL:187
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:205 SL:187
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:217 SL:187
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:223 SL:187
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:232 SL:187
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:244 SL:187
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:250 SL:187
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:259 SL:187
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:271 SL:187
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:277 SL:187
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:286 SL:187
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:298 SL:187
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:304 SL:187
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:313 SL:187
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:325 SL:187
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:331 SL:187
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:340 SL:187
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 11 SL:188
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 17 SL:188
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 26 SL:188
